calcutta,panjim,914
calcutta,patna,561
calcutta,pondicherry,1653
calcutta,pune,1415
calcutta,ranchi,354
calcutta,shillong,1221
calcutta,shimla,1580
calcutta,surat,1696
calcutta,trivandrum,1706
calcutta,varanasi,635
calcutta,vijayawada,1138
calcutta,vishakapatnam,808
calicut,agartala,3353
calicut,agra,1996
calicut,ahmedabad,1588
calicut,allahabad,1583
calicut,amritsar,2366
calicut,asansol,1716
calicut,bangalore,460
calicut,baroda,1469
calicut,bhopal,1608
calicut,bhubaneshwar,1862
calicut,bombay,1100
calicut,calcutta,1490
calicut,calicut,0
calicut,chandigarh,2127
calicut,cochin,162
calicut,coimbatore,357
calicut,delhi,2029
calicut,gwalior,1982
calicut,hubli,706
calicut,hyderabad,850
calicut,imphal,3207
calicut,indore,1547
calicut,jabalpur,1583
calicut,jaipur,1766
calicut,jamshedpur,1758
calicut,jullundur,2281
calicut,kanpur,1776
calicut,kolhapur,770
calicut,lucknow,1817
calicut,ludhiana,2232
calicut,madras,655
calicut,madurai,488
calicut,meerut,2093
calicut,nagpur,1326
calicut,nasik,1133
calicut,panjim,516
calicut,patna,1985
calicut,pondicherry,506
calicut,pune,924
calicut,ranchi,1904
calicut,shillong,2159
calicut,shimla,2226
calicut,surat,1336
calicut,trivandrum,380
calicut,varanasi,2039
calicut,vijayawada,1087
calicut,vishakapatnam,1417
chandigarh,agartala,2869
chandigarh,agra,388
chandigarh,ahmedabad,1095
chandigarh,allahabad,794
chandigarh,amritsar,179
chandigarh,asansol,1390
chandigarh,bangalore,1898
chandigarh,baroda,1121
chandigarh,bhopal,928
chandigarh,bhubaneshwar,1884
chandigarh,bombay,1441
chandigarh,calcutta,1611
chandigarh,calicut,2127
chandigarh,chandigarh,0
chandigarh,cochin,1905
chandigarh,coimbatore,2100
chandigarh,delhi,188
chandigarh,gwalior,402
chandigarh,hubli,1507
chandigarh,hyderabad,1534
chandigarh,imphal,2722
chandigarh,indore,852
chandigarh,jabalpur,986
chandigarh,jaipur,447
chandigarh,jamshedpur,1468
chandigarh,jullundur,94
chandigarh,kanpur,601
chandigarh,kolhapur,1722
chandigarh,lucknow,680
chandigarh,ludhiana,45
chandigarh,madras,2039
chandigarh,madurai,2204
chandigarh,meerut,254
chandigarh,nagpur,1058
chandigarh,nasik,1266
chandigarh,panjim,1697
chandigarh,patna,1188
chandigarh,pondicherry,1871
chandigarh,pune,1475
chandigarh,ranchi,1324
chandigarh,shillong,2207
chandigarh,shimla,39
chandigarh,surat,1265
chandigarh,trivandrum,2123
chandigarh,varanasi,916
chandigarh,vijayawada,1800
chandigarh,vishakapatnam,1968
cochin,agartala,3575
cochin,agra,2004
cochin,ahmedabad,1785
cochin,allahabad,1547
cochin,amritsar,2144
cochin,asansol,1938
cochin,bangalore,452
cochin,baroda,1666
cochin,bhopal,1600
cochin,bhubaneshwar,1768
cochin,bombay,1300
cochin,calcutta,1712
cochin,calicut,162
cochin,chandigarh,1905
cochin,cochin,0
cochin,coimbatore,135
cochin,delhi,2037
cochin,gwalior,1821
cochin,hubli,714
cochin,hyderabad,1015
cochin,imphal,3429
cochin,indore,1744
cochin,jabalpur,1748
cochin,jaipur,1774
cochin,jamshedpur,1980
cochin,jullundur,2059
cochin,kanpur,1740
cochin,kolhapur,874
cochin,lucknow,1781
cochin,ludhiana,2010
cochin,madras,561
cochin,madurai,266
cochin,meerut,2101
cochin,nagpur,1491
cochin,nasik,1330
cochin,panjim,738
cochin,patna,1949
cochin,pondicherry,470
cochin,pune,1121
cochin,ranchi,2126
cochin,shillong,2324
cochin,shimla,2004
cochin,surat,1533
cochin,trivandrum,158
cochin,varanasi,2055
cochin,vijayawada,993
cochin,vishakapatnam,1323
coimbatore,agartala,3510
coimbatore,agra,1910
coimbatore,ahmedabad,1609
coimbatore,allahabad,1427
coimbatore,amritsar,2339
coimbatore,asansol,1913
coimbatore,bangalore,273
coimbatore,baroda,1490
coimbatore,bhopal,1421
coimbatore,bhubaneshwar,1573
coimbatore,bombay,1129
coimbatore,calcutta,1687
coimbatore,calicut,357
coimbatore,chandigarh,2100
coimbatore,cochin,135
coimbatore,coimbatore,0
coimbatore,delhi,1987
coimbatore,gwalior,1900
coimbatore,hubli,664
coimbatore,hyderabad,836
coimbatore,imphal,3363
coimbatore,indore,1568
coimbatore,jabalpur,1569
coimbatore,jaipur,1724
coimbatore,jamshedpur,1955
coimbatore,jullundur,2254
coimbatore,kanpur,1620
coimbatore,kolhapur,757
coimbatore,lucknow,1661
coimbatore,ludhiana,2205
coimbatore,madras,366
coimbatore,madurai,461
coimbatore,meerut,2051
coimbatore,nagpur,1312
coimbatore,nasik,1154
coimbatore,panjim,713
coimbatore,patna,1829
coimbatore,pondicherry,350
coimbatore,pune,945
coimbatore,ranchi,2101
coimbatore,shillong,2145
coimbatore,shimla,2199
coimbatore,surat,1357
coimbatore,trivandrum,353
coimbatore,varanasi,1935
coimbatore,vijayawada,798
coimbatore,vishakapatnam,1128
delhi,agartala,2621
delhi,agra,140
delhi,ahmedabad,851
delhi,allahabad,590
delhi,amritsar,385
delhi,asansol,1202
delhi,bangalore,1654
delhi,baroda,970
delhi,bhopal,682
delhi,bhubaneshwar,1653
delhi,bombay,1197
delhi,calcutta,1380
delhi,calicut,2029
delhi,chandigarh,188
delhi,cochin,2037
delhi,coimbatore,1987
delhi,delhi,0
delhi,gwalior,255
delhi,hubli,1263
delhi,hyderabad,1386
delhi,imphal,2474
delhi,indore,608
delhi,jabalpur,740
delhi,jaipur,203
delhi,jamshedpur,1288
delhi,jullundur,315
delhi,kanpur,421
delhi,kolhapur,1478
delhi,lucknow,439
delhi,ludhiana,250
delhi,madras,1835
delhi,madurai,2000
delhi,meerut,6
delhi,nagpur,910
delhi,nasik,1022
delhi,panjim,1453
delhi,patna,940
delhi,pondicherry,1667
delhi,pune,1231
delhi,ranchi,1144
delhi,shillong,1959
delhi,shimla,287
delhi,surat,1114
delhi,trivandrum,1890
delhi,varanasi,685
delhi,vijayawada,1652
delhi,vishakapatnam,1820
gwalior,agartala,2430
gwalior,agra,455
gwalior,ahmedabad,859
gwalior,allahabad,413
gwalior,amritsar,641
gwalior,asansol,1009
gwalior,bangalore,1635
gwalior,baroda,816
gwalior,bhopal,628
gwalior,bhubaneshwar,1426
gwalior,bombay,1025
gwalior,calcutta,1164
gwalior,calicut,1982
gwalior,chandigarh,402
gwalior,cochin,1821
gwalior,coimbatore,1900
gwalior,delhi,255
gwalior,gwalior,0
gwalior,hubli,1351
gwalior,hyderabad,1072
gwalior,imphal,2283
gwalior,indore,437
gwalior,jabalpur,763
gwalior,jaipur,291
gwalior,jamshedpur,1087
gwalior,jullundur,556
gwalior,kanpur,220
gwalior,kolhapur,1287
gwalior,lucknow,299
gwalior,ludhiana,507
gwalior,madras,1658
gwalior,madurai,1823
gwalior,meerut,321
gwalior,nagpur,596
gwalior,nasik,831
gwalior,panjim,1407
gwalior,patna,749
gwalior,pondicherry,1490
gwalior,pune,1040
gwalior,ranchi,943
gwalior,shillong,1768
gwalior,shimla,501
gwalior,surat,1044
gwalior,trivandrum,2039
gwalior,varanasi,535
gwalior,vijayawada,1338
gwalior,vishakapatnam,1506
hubli,agartala,2967
hubli,agra,1230
hubli,ahmedabad,1041
hubli,allahabad,1510
hubli,amritsar,1706
hubli,asansol,1330
hubli,bangalore,331
hubli,baroda,922
hubli,bhopal,1191
hubli,bhubaneshwar,1470
hubli,bombay,554
hubli,calcutta,1104
hubli,calicut,706
hubli,chandigarh,1507
hubli,cochin,714
hubli,coimbatore,664
hubli,delhi,1263
hubli,gwalior,1351
hubli,hubli,0
hubli,hyderabad,426
hubli,imphal,2821
hubli,indore,1000
hubli,jabalpur,1159
hubli,jaipur,1000
hubli,jamshedpur,1372
hubli,jullundur,1638
hubli,kanpur,1517
hubli,kolhapur,384
hubli,lucknow,1596
hubli,ludhiana,1570
hubli,madras,623
hubli,madurai,763
hubli,meerut,1327
hubli,nagpur,902
hubli,nasik,586
hubli,panjim,130
hubli,patna,1725
hubli,pondicherry,593
hubli,pune,377
hubli,ranchi,1518
hubli,shillong,1735
hubli,shimla,1606
hubli,surat,789
hubli,trivandrum,922
hubli,varanasi,1615
hubli,vijayawada,695
hubli,vishakapatnam,1025
hyderabad,agartala,3090
hyderabad,agra,1186
hyderabad,ahmedabad,1149
hyderabad,allahabad,1024
hyderabad,amritsar,1773
hyderabad,asansol,1507
hyderabad,bangalore,503
hyderabad,baroda,1030
hyderabad,bhopal,748
hyderabad,bhubaneshwar,984
hyderabad,bombay,669
hyderabad,calcutta,1407
hyderabad,calicut,850
hyderabad,chandigarh,1534
hyderabad,cochin,1015
hyderabad,coimbatore,836
hyderabad,delhi,1386
hyderabad,gwalior,1072
hyderabad,hubli,426
hyderabad,hyderabad,0
hyderabad,imphal,2943
hyderabad,indore,861
hyderabad,jabalpur,673
hyderabad,jaipur,1266
hyderabad,jamshedpur,1406
hyderabad,jullundur,1688
hyderabad,kanpur,1193
hyderabad,kolhapur,518
hyderabad,lucknow,1257
hyderabad,ludhiana,1639
hyderabad,madras,639
hyderabad,madurai,935
hyderabad,meerut,1410
hyderabad,nagpur,416
hyderabad,nasik,694
hyderabad,panjim,616
hyderabad,patna,1409
hyderabad,pondicherry,807
hyderabad,pune,485
hyderabad,ranchi,1374
hyderabad,shillong,1249
hyderabad,shimla,1633
hyderabad,surat,897
hyderabad,trivandrum,1199
hyderabad,varanasi,1129
hyderabad,vijayawada,209
